HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Greuther Furth,Hamburg,2,2,14,11,1,1,0,0,0
St Pauli,Nurnberg,1,0,13,14,0,0,0,0,0
Wehen,Stuttgart,2,1,12,21,0,0,0,0,0
Bochum,Heidenheim,3,0,10,11,2,0,0,0,0
Erzgebirge Aue,Sandhausen,3,1,13,15,1,0,0,0,0
Karlsruhe,Darmstadt,2,0,16,11,0,0,0,0,0
Regensburg,Holstein Kiel,2,2,7,17,0,1,0,0,0
Stuttgart,Bielefeld,1,1,8,14,0,0,0,0,0
Dresden,Erzgebirge Aue,2,1,16,11,1,1,0,0,0
Holstein Kiel,Greuther Furth,1,1,10,10,1,1,0,0,0
Sandhausen,St Pauli,2,2,19,6,1,1,0,0,0
Darmstadt,Bochum,0,0,15,10,0,0,0,0,0
Hamburg,Regensburg,2,1,11,16,1,1,0,0,0
Heidenheim,Karlsruhe,3,1,15,14,3,0,0,0,0
Nurnberg,Hannover,0,3,8,10,0,2,0,0,0
Osnabruck,Wehen,2,6,14,15,2,5,0,0,0
Hannover,Holstein Kiel,3,1,17,18,1,0,0,0,0
Bielefeld,Wehen,1,0,15,7,0,0,0,0,0
Bochum,Sandhausen,4,4,13,18,2,2,0,0,0
St Pauli,Osnabruck,3,1,13,23,2,0,0,0,0
Darmstadt,Heidenheim,2,0,18,20,2,0,0,0,0
Erzgebirge Aue,Hamburg,3,0,21,9,1,0,0,0,0
Greuther Furth,Stuttgart,2,0,14,18,0,0,0,0,0
Karlsruhe,Nurnberg,0,1,12,17,0,0,0,0,0
Regensburg,Dresden,1,2,13,12,0,0,0,0,0
Bielefeld,Hannover,1,0,12,11,0,0,0,0,0
Nurnberg,Darmstadt,1,2,6,11,1,0,0,0,0
Sandhausen,Karlsruhe,0,2,12,8,0,2,0,0,0
Dresden,Bochum,1,2,10,10,0,0,0,0,0
Hamburg,St Pauli,0,2,19,8,0,2,0,0,0
Holstein Kiel,Heidenheim,0,1,10,13,0,0,0,0,0
Stuttgart,Regensburg,2,0,16,10,0,0,0,0,0
Osnabruck,Erzgebirge Aue,0,0,8,7,0,0,0,0,0
Wehen,Greuther Furth,1,1,9,16,1,0,0,0,0
Bochum,Stuttgart,0,1,12,18,0,0,0,0,0
Darmstadt,Sandhausen,1,0,11,9,0,0,0,0,0
Erzgebirge Aue,Holstein Kiel,1,2,18,9,0,1,0,0,0
Karlsruhe,Osnabruck,1,1,23,13,1,0,0,0,0
Greuther Furth,Bielefeld,2,4,16,15,0,2,0,0,0
Hannover,Hamburg,1,1,9,14,0,0,0,0,0
Regensburg,Wehen,1,0,14,9,0,0,0,0,0
Heidenheim,Nurnberg,2,2,16,11,1,1,0,0,0
St Pauli,Dresden,0,0,20,3,0,0,0,0,0
Holstein Kiel,St Pauli,2,1,12,9,1,0,0,0,0
Bielefeld,Regensburg,6,0,19,5,2,0,0,0,0
Greuther Furth,Hannover,1,3,17,8,0,1,0,0,0
Wehen,Bochum,0,1,17,12,0,1,0,0,0
Hamburg,Karlsruhe,2,0,18,6,0,0,0,0,0
Osnabruck,Nurnberg,0,1,5,11,0,0,0,0,0
Stuttgart,Erzgebirge Aue,3,0,20,10,2,0,0,0,0
Dresden,Darmstadt,2,3,11,19,1,3,0,0,0
Sandhausen,Heidenheim,0,1,17,9,0,1,0,0,0
Bochum,Hamburg,1,3,17,20,0,0,0,0,0
Darmstadt,Osnabruck,2,2,23,16,1,1,0,0,0
Heidenheim,Dresden,0,0,11,8,0,0,0,0,0
Nurnberg,Sandhausen,2,0,12,15,1,0,0,0,0
Hannover,Wehen,2,2,17,12,0,1,0,0,0
Karlsruhe,Holstein Kiel,0,2,18,19,0,2,0,0,0
St Pauli,Stuttgart,1,1,10,13,0,0,0,0,0
Erzgebirge Aue,Bielefeld,0,0,8,9,0,0,0,0,0
Regensburg,Greuther Furth,0,2,20,11,0,2,0,0,0
Hamburg,Nurnberg,4,1,16,5,2,0,0,0,0
Stuttgart,Heidenheim,3,0,12,10,1,0,0,0,0
Dresden,Karlsruhe,1,0,10,9,1,0,0,0,0
Holstein Kiel,Darmstadt,1,1,22,6,1,1,0,0,0
Osnabruck,Sandhausen,1,3,9,15,0,1,0,0,0
Bielefeld,Bochum,2,0,19,5,1,0,0,0,0
Greuther Furth,St Pauli,3,0,24,11,1,0,0,0,0
Regensburg,Hannover,1,0,10,9,1,0,0,0,0
Wehen,Erzgebirge Aue,1,0,8,17,1,0,0,0,0
Bochum,Regensburg,2,3,20,14,1,2,0,0,0
Heidenheim,Osnabruck,3,1,14,13,1,0,0,0,0
Sandhausen,Holstein Kiel,2,2,15,18,0,1,0,0,0
Darmstadt,Hamburg,2,2,11,16,1,2,0,0,0
Erzgebirge Aue,Greuther Furth,3,1,16,10,1,0,0,0,0
Hannover,Stuttgart,2,2,17,14,1,0,0,0,0
St Pauli,Bielefeld,3,0,11,19,2,0,0,0,0
Karlsruhe,Wehen,0,1,19,8,0,0,0,0,0
Nurnberg,Dresden,2,0,15,8,1,0,0,0,0
Darmstadt,Stuttgart,1,1,12,18,1,1,0,0,0
Nurnberg,Holstein Kiel,2,2,11,13,1,0,0,0,0
Osnabruck,Dresden,3,0,17,3,1,0,0,0,0
Sandhausen,Hamburg,1,1,12,25,1,0,0,0,0
Heidenheim,Bielefeld,0,0,12,13,0,0,0,0,0
Karlsruhe,Greuther Furth,1,5,15,15,1,2,0,0,0
St Pauli,Wehen,3,1,12,6,1,0,0,0,0
Bochum,Hannover,2,1,11,24,2,0,0,0,0
Erzgebirge Aue,Regensburg,1,0,12,11,1,0,0,0,0
Stuttgart,Nurnberg,3,1,14,10,0,1,0,0,0
Dresden,Sandhausen,1,1,15,18,1,1,0,0,0
Regensburg,St Pauli,1,0,14,11,1,0,0,0,0
Wehen,Darmstadt,0,0,15,14,0,0,0,0,0
Greuther Furth,Bochum,3,1,17,9,1,0,0,0,0
Hannover,Erzgebirge Aue,3,2,22,11,1,1,0,0,0
Holstein Kiel,Osnabruck,2,4,14,12,2,1,0,0,0
Bielefeld,Karlsruhe,2,2,23,8,0,1,0,0,0
Hamburg,Heidenheim,0,1,16,9,0,0,0,0,0
Darmstadt,Bielefeld,1,3,18,11,0,0,0,0,0
Heidenheim,Greuther Furth,1,0,15,19,0,0,0,0,0
Sandhausen,Stuttgart,2,1,16,24,2,0,0,0,0
Bochum,Erzgebirge Aue,2,0,16,11,0,0,0,0,0
Dresden,Holstein Kiel,1,2,9,8,0,2,0,0,0
Nurnberg,Wehen,0,2,24,5,0,1,0,0,0
St Pauli,Hannover,0,1,9,8,0,1,0,0,0
Karlsruhe,Regensburg,4,1,19,16,2,0,0,0,0
Osnabruck,Hamburg,2,1,19,18,2,0,0,0,0
Hannover,Darmstadt,1,2,17,10,1,2,0,0,0
Greuther Furth,Nurnberg,0,0,10,15,0,0,0,0,0
Regensburg,Heidenheim,3,1,19,11,1,0,0,0,0
Stuttgart,Karlsruhe,3,0,17,7,0,0,0,0,0
Bielefeld,Sandhausen,1,1,13,15,1,1,0,0,0
Hamburg,Dresden,2,1,16,12,0,0,0,0,0
Wehen,Holstein Kiel,3,6,20,13,2,4,0,0,0
Bochum,Osnabruck,1,1,17,22,1,1,0,0,0
Erzgebirge Aue,St Pauli,3,1,13,14,2,0,0,0,0
Karlsruhe,Erzgebirge Aue,1,1,31,9,0,1,0,0,0
Darmstadt,Regensburg,2,2,23,7,0,1,0,0,0
Heidenheim,Hannover,4,0,18,11,1,0,0,0,0
Nurnberg,Bielefeld,1,5,14,9,0,3,0,0,0
Holstein Kiel,Hamburg,1,1,9,11,1,0,0,0,0
Osnabruck,Stuttgart,1,0,9,21,1,0,0,0,0
Sandhausen,Greuther Furth,3,2,23,8,1,1,0,0,0
Dresden,Wehen,1,0,11,8,1,0,0,0,0
St Pauli,Bochum,1,1,13,11,1,1,0,0,0
Bochum,Nurnberg,3,1,11,12,3,0,0,0,0
Bielefeld,Holstein Kiel,2,1,10,13,1,0,0,0,0
Stuttgart,Dresden,3,1,16,10,2,0,0,0,0
Wehen,Hamburg,1,1,9,20,0,0,0,0,0
Erzgebirge Aue,Heidenheim,1,1,8,13,0,0,0,0,0
Greuther Furth,Darmstadt,3,1,19,11,2,0,0,0,0
St Pauli,Karlsruhe,2,2,19,14,0,0,0,0,0
Hannover,Sandhausen,1,1,15,17,1,0,0,0,0
Regensburg,Osnabruck,3,3,16,18,2,0,0,0,0
Sandhausen,Wehen,0,0,11,5,0,0,0,0,0
Heidenheim,St Pauli,1,0,12,15,0,0,0,0,0
Nurnberg,Regensburg,1,1,13,14,1,0,0,0,0
Osnabruck,Greuther Furth,0,0,13,14,0,0,0,0,0
Dresden,Bielefeld,0,1,5,14,0,0,0,0,0
Hamburg,Stuttgart,6,2,13,13,3,1,0,0,0
Karlsruhe,Hannover,3,3,20,13,1,2,0,0,0
Darmstadt,Erzgebirge Aue,1,0,9,9,0,0,0,0,0
Holstein Kiel,Bochum,2,1,15,11,1,1,0,0,0
Bielefeld,Hamburg,1,1,14,15,0,1,0,0,0
Bochum,Karlsruhe,3,3,19,18,3,2,0,0,0
Hannover,Osnabruck,0,0,20,9,0,0,0,0,0
Stuttgart,Holstein Kiel,0,1,18,12,0,0,0,0,0
Regensburg,Sandhausen,1,0,7,16,0,0,0,0,0
St Pauli,Darmstadt,0,1,20,16,0,0,0,0,0
Wehen,Heidenheim,0,0,9,10,0,0,0,0,0
Erzgebirge Aue,Nurnberg,4,3,9,17,0,0,0,0,0
Greuther Furth,Dresden,2,0,11,11,2,0,0,0,0
Osnabruck,Bielefeld,0,1,9,14,0,0,0,0,0
Heidenheim,Bochum,2,3,20,8,1,2,0,0,0
Holstein Kiel,Regensburg,1,2,20,6,1,1,0,0,0
Nurnberg,St Pauli,1,1,21,10,0,1,0,0,0
Dresden,Hannover,0,2,10,18,0,0,0,0,0
Hamburg,Greuther Furth,2,0,21,12,0,0,0,0,0
Sandhausen,Erzgebirge Aue,2,2,21,12,2,1,0,0,0
Darmstadt,Karlsruhe,1,1,21,8,1,1,0,0,0
Stuttgart,Wehen,1,2,30,6,1,2,0,0,0
Hannover,Nurnberg,0,4,10,8,0,3,0,0,0
Erzgebirge Aue,Dresden,4,1,12,9,3,1,0,0,0
Greuther Furth,Holstein Kiel,0,3,6,18,0,1,0,0,0
St Pauli,Sandhausen,2,0,21,18,2,0,0,0,0
Bochum,Darmstadt,2,2,15,10,2,1,0,0,0
Karlsruhe,Heidenheim,1,1,17,10,1,0,0,0,0
Regensburg,Hamburg,2,2,8,14,1,0,0,0,0
Bielefeld,Stuttgart,0,1,10,11,0,0,0,0,0
Wehen,Osnabruck,2,0,15,4,1,0,0,0,0
Dresden,Regensburg,2,1,10,17,0,1,0,0,0
Hamburg,Erzgebirge Aue,4,0,9,9,2,0,0,0,0
Osnabruck,St Pauli,1,1,16,13,1,1,0,0,0
Nurnberg,Karlsruhe,1,1,16,13,1,1,0,0,0
Sandhausen,Bochum,1,1,20,14,0,0,0,0,0
Stuttgart,Greuther Furth,2,0,16,15,1,0,0,0,0
Wehen,Bielefeld,2,5,11,10,1,3,0,0,0
Heidenheim,Darmstadt,1,0,9,13,0,0,0,0,0
Holstein Kiel,Hannover,1,2,9,11,0,1,0,0,0
St Pauli,Hamburg,2,0,10,14,1,0,0,0,0
Bochum,Dresden,2,2,23,7,0,0,0,0,0
Darmstadt,Nurnberg,3,3,12,26,1,2,0,0,0
Erzgebirge Aue,Osnabruck,1,0,22,14,1,0,0,0,0
Hannover,Bielefeld,0,2,13,7,0,1,0,0,0
Heidenheim,Holstein Kiel,3,0,15,14,2,0,0,0,0
Regensburg,Stuttgart,2,3,14,24,0,1,0,0,0
Greuther Furth,Wehen,2,1,21,9,0,0,0,0,0
Karlsruhe,Sandhausen,1,0,14,17,0,0,0,0,0
Stuttgart,Bochum,2,1,17,13,1,1,0,0,0
Hamburg,Hannover,3,0,20,9,1,0,0,0,0
Holstein Kiel,Erzgebirge Aue,1,1,12,21,0,0,0,0,0
Osnabruck,Karlsruhe,3,0,20,10,1,0,0,0,0
Bielefeld,Greuther Furth,2,2,19,13,1,2,0,0,0
Dresden,St Pauli,3,3,13,8,1,3,0,0,0
Wehen,Regensburg,0,5,11,14,0,2,0,0,0
Nurnberg,Heidenheim,2,2,27,8,1,0,0,0,0
Sandhausen,Darmstadt,1,0,16,16,0,0,0,0,0
St Pauli,Holstein Kiel,2,1,11,13,0,0,0,0,0
Heidenheim,Sandhausen,0,2,13,15,0,0,0,0,0
Karlsruhe,Hamburg,2,4,21,16,0,2,0,0,0
Nurnberg,Osnabruck,1,0,16,7,0,0,0,0,0
Bochum,Wehen,3,3,23,16,0,3,0,0,0
Hannover,Greuther Furth,1,1,11,17,0,1,0,0,0
Regensburg,Bielefeld,1,3,10,14,0,1,0,0,0
Darmstadt,Dresden,0,0,11,11,0,0,0,0,0
Erzgebirge Aue,Stuttgart,0,0,10,12,0,0,0,0,0
Osnabruck,Darmstadt,4,0,21,8,1,0,0,0,0
Dresden,Heidenheim,2,1,17,13,0,0,0,0,0
Greuther Furth,Regensburg,1,0,15,4,0,0,0,0,0
Holstein Kiel,Karlsruhe,2,1,20,17,1,1,0,0,0
Bielefeld,Erzgebirge Aue,3,1,14,12,1,0,0,0,0
Stuttgart,St Pauli,2,1,17,15,0,1,0,0,0
Wehen,Hannover,0,3,14,11,0,1,0,0,0
Hamburg,Bochum,1,0,14,7,0,0,0,0,0
Sandhausen,Nurnberg,3,2,15,11,2,1,0,0,0
Nurnberg,Hamburg,0,4,9,15,0,2,0,0,0
Heidenheim,Stuttgart,2,2,15,23,0,0,0,0,0
Darmstadt,Holstein Kiel,2,0,12,22,1,0,0,0,0
Erzgebirge Aue,Wehen,3,2,11,23,2,1,0,0,0
Karlsruhe,Dresden,4,2,15,15,1,1,0,0,0
Hannover,Regensburg,1,1,21,9,0,0,0,0,0
Bochum,Bielefeld,3,3,19,15,0,0,0,0,0
Sandhausen,Osnabruck,0,1,13,18,0,0,0,0,0
St Pauli,Greuther Furth,1,3,15,6,1,2,0,0,0
Bielefeld,St Pauli,1,1,22,5,0,1,0,0,0
Hamburg,Darmstadt,1,1,24,8,0,0,0,0,0
Greuther Furth,Erzgebirge Aue,0,2,23,12,0,1,0,0,0
Regensburg,Bochum,3,1,17,16,1,0,0,0,0
Wehen,Karlsruhe,1,2,16,12,0,1,0,0,0
Dresden,Nurnberg,0,1,16,5,0,0,0,0,0
Holstein Kiel,Sandhausen,1,1,21,15,0,1,0,0,0
Osnabruck,Heidenheim,1,3,9,9,0,0,0,0,0
Stuttgart,Hannover,2,1,14,7,2,1,0,0,0
Bielefeld,Holstein Kiel,1,0,20,16,0,0,0,0,0
Bochum,Union Berlin,2,2,8,26,1,0,0,0,0
Darmstadt,Erzgebirge Aue,1,0,9,14,1,0,0,0,0
Dresden,Paderborn,3,1,12,21,2,1,0,0,0
Greuther Furth,St Pauli,2,1,22,9,0,0,0,0,0
Hamburg,Duisburg,3,0,22,8,1,0,0,0,0
Heidenheim,Ingolstadt,4,2,17,17,2,0,0,0,0
Magdeburg,FC Koln,1,1,12,17,0,1,0,0,0
Regensburg,Sandhausen,2,2,15,12,1,1,0,0,0
Duisburg,Heidenheim,3,4,21,22,1,2,0,0,0
Erzgebirge Aue,Greuther Furth,1,1,9,12,1,1,0,0,0
FC Koln,Regensburg,3,5,17,27,0,3,0,0,0
Holstein Kiel,Dresden,3,0,12,4,1,0,0,0,0
Ingolstadt,Darmstadt,3,0,10,11,2,0,0,0,0
Paderborn,Hamburg,4,1,20,15,1,0,0,0,0
Sandhausen,Bielefeld,0,3,12,6,0,2,0,0,0
St Pauli,Bochum,0,0,12,10,0,0,0,0,0
Union Berlin,Magdeburg,3,0,14,12,2,0,0,0,0
Greuther Furth,FC Koln,0,4,3,20,0,3,0,0,0
Darmstadt,Union Berlin,2,1,9,21,0,0,0,0,0
Holstein Kiel,Duisburg,0,2,29,9,0,0,0,0,0
Regensburg,Erzgebirge Aue,1,3,15,11,0,0,0,0,0
Bochum,Magdeburg,4,2,17,18,1,0,0,0,0
Hamburg,Ingolstadt,0,3,18,9,0,1,0,0,0
Heidenheim,Sandhausen,2,3,20,12,1,0,0,0,0
Bielefeld,Paderborn,2,0,17,10,1,0,0,0,0
Dresden,St Pauli,2,1,11,10,1,0,0,0,0
Duisburg,Bielefeld,2,2,13,10,1,1,0,0,0
Erzgebirge Aue,Bochum,3,2,13,13,2,1,0,0,0
Paderborn,Heidenheim,3,1,16,16,0,0,0,0,0
Union Berlin,Hamburg,2,0,12,7,0,0,0,0,0
Magdeburg,Greuther Furth,2,1,16,9,2,1,0,0,0
Sandhausen,Holstein Kiel,3,2,16,15,2,2,0,0,0
St Pauli,Regensburg,4,3,19,8,1,2,0,0,0
FC Koln,Darmstadt,1,2,27,9,0,1,0,0,0
Ingolstadt,Dresden,1,0,18,15,0,0,0,0,0
Bielefeld,Ingolstadt,1,3,12,13,0,1,0,0,0
Darmstadt,Bochum,0,0,10,10,0,0,0,0,0
Dresden,FC Koln,3,0,16,16,2,0,0,0,0
Heidenheim,St Pauli,3,0,21,5,3,0,0,0,0
Regensburg,Magdeburg,1,0,23,18,1,0,0,0,0
Duisburg,Sandhausen,2,2,26,14,0,1,0,0,0
Greuther Furth,Union Berlin,1,1,21,14,0,1,0,0,0
Hamburg,Erzgebirge Aue,1,1,17,8,0,1,0,0,0
Holstein Kiel,Paderborn,1,2,11,25,0,0,0,0,0
FC Koln,Hamburg,1,1,12,16,1,0,0,0,0
Bochum,Greuther Furth,3,2,21,20,1,2,0,0,0
Ingolstadt,Holstein Kiel,1,1,11,14,1,0,0,0,0
St Pauli,Bielefeld,1,1,10,14,0,1,0,0,0
Magdeburg,Darmstadt,0,1,16,9,0,0,0,0,0
Paderborn,Duisburg,4,0,14,14,2,0,0,0,0
Sandhausen,Dresden,3,1,16,10,0,0,0,0,0
Erzgebirge Aue,Heidenheim,0,1,15,13,0,1,0,0,0
Union Berlin,Regensburg,2,2,23,16,1,1,0,0,0
Duisburg,FC Koln,4,4,13,20,2,1,0,0,0
Hamburg,Magdeburg,1,2,8,12,1,0,0,0,0
Dresden,Union Berlin,0,0,7,23,0,0,0,0,0
Greuther Furth,Darmstadt,2,1,7,13,0,0,0,0,0
Heidenheim,FC Koln,0,2,17,17,0,2,0,0,0
Duisburg,Ingolstadt,2,4,22,16,0,1,0,0,0
Holstein Kiel,St Pauli,2,1,12,18,0,1,0,0,0
Sandhausen,Paderborn,1,1,11,26,1,0,0,0,0
Bielefeld,Erzgebirge Aue,2,1,8,7,1,0,0,0,0
Regensburg,Bochum,2,1,21,13,0,0,0,0,0
Greuther Furth,Dresden,0,0,15,8,0,0,0,0,0
Erzgebirge Aue,Dresden,1,3,14,20,1,0,0,0,0
FC Koln,Holstein Kiel,4,0,19,10,2,0,0,0,0
Greuther Furth,Bielefeld,2,2,9,12,2,0,0,0,0
Ingolstadt,Sandhausen,1,2,14,9,1,0,0,0,0
Bochum,Hamburg,0,0,12,15,0,0,0,0,0
Darmstadt,Regensburg,1,1,26,12,0,0,0,0,0
Union Berlin,Paderborn,1,3,18,12,0,1,0,0,0
Magdeburg,Heidenheim,0,0,20,9,0,0,0,0,0
St Pauli,Duisburg,0,0,14,10,0,0,0,0,0
Regensburg,Greuther Furth,0,2,18,18,0,0,0,0,0
Bielefeld,Bochum,3,1,13,8,0,0,0,0,0
Paderborn,Ingolstadt,3,1,17,15,0,0,0,0,0
Dresden,Magdeburg,1,1,10,8,0,1,0,0,0
Hamburg,Darmstadt,2,3,18,14,2,0,0,0,0
Sandhausen,St Pauli,4,0,14,15,2,0,0,0,0
Heidenheim,Union Berlin,2,1,14,19,0,1,0,0,0
Holstein Kiel,Erzgebirge Aue,5,1,17,10,2,1,0,0,0
Magdeburg,Sandhausen,0,1,8,8,0,0,0,0,0
St Pauli,Hamburg,0,4,10,11,0,1,0,0,0
Darmstadt,Holstein Kiel,3,2,12,14,2,1,0,0,0
Erzgebirge Aue,Paderborn,2,1,20,13,1,0,0,0,0
FC Koln,Bielefeld,5,1,17,7,2,0,0,0,0
Regensburg,Duisburg,1,1,17,8,1,0,0,0,0
Bochum,Heidenheim,1,0,15,6,0,0,0,0,0
Union Berlin,Ingolstadt,2,0,9,15,1,0,0,0,0
Hamburg,Greuther Furth,1,0,8,15,0,0,0,0,0
Bielefeld,Darmstadt,1,0,14,6,1,0,0,0,0
Dresden,Bochum,2,2,17,10,1,2,0,0,0
Ingolstadt,FC Koln,1,2,13,8,0,1,0,0,0
Heidenheim,Regensburg,1,2,13,17,0,1,0,0,0
Paderborn,St Pauli,0,1,12,9,0,0,0,0,0
Sandhausen,Erzgebirge Aue,0,3,11,22,0,1,0,0,0
Duisburg,Magdeburg,1,0,9,13,0,0,0,0,0
Holstein Kiel,Union Berlin,0,2,7,21,0,1,0,0,0
Erzgebirge Aue,FC Koln,0,1,8,12,0,1,0,0,0
Erzgebirge Aue,Duisburg,0,0,16,15,0,0,0,0,0
Magdeburg,Paderborn,1,1,10,13,1,0,0,0,0
Regensburg,Hamburg,2,1,18,10,0,1,0,0,0
Bochum,Holstein Kiel,1,3,7,14,0,3,0,0,0
Darmstadt,Dresden,2,0,11,12,1,0,0,0,0
FC Koln,Sandhausen,3,1,22,6,0,1,0,0,0
St Pauli,Ingolstadt,1,0,8,11,0,0,0,0,0
Greuther Furth,Heidenheim,0,0,11,9,0,0,0,0,0
Union Berlin,Bielefeld,1,1,16,17,1,0,0,0,0
Bielefeld,Magdeburg,1,3,12,14,0,2,0,0,0
Dresden,Regensburg,0,0,12,15,0,0,0,0,0
Holstein Kiel,Greuther Furth,2,2,17,8,0,0,0,0,0
Duisburg,Union Berlin,2,3,10,18,1,1,0,0,0
Heidenheim,Hamburg,2,2,15,15,1,1,0,0,0
Ingolstadt,Bochum,2,1,12,11,2,0,0,0,0
St Pauli,Erzgebirge Aue,1,2,13,16,1,1,0,0,0
Paderborn,FC Koln,3,2,18,13,0,1,0,0,0
Sandhausen,Darmstadt,1,1,11,10,1,1,0,0,0
Hamburg,Dresden,1,0,14,12,0,0,0,0,0
Darmstadt,Heidenheim,1,2,12,13,0,1,0,0,0
Erzgebirge Aue,Ingolstadt,0,3,9,18,0,1,0,0,0
Magdeburg,Holstein Kiel,1,1,15,11,1,1,0,0,0
Bochum,Paderborn,1,2,15,20,0,2,0,0,0
Greuther Furth,Duisburg,1,0,20,16,0,0,0,0,0
Union Berlin,Sandhausen,2,0,10,10,1,0,0,0,0
FC Koln,St Pauli,4,1,19,7,1,1,0,0,0
Regensburg,Bielefeld,0,3,19,11,0,2,0,0,0
St Pauli,Union Berlin,3,2,11,18,1,0,0,0,0
Holstein Kiel,Regensburg,2,0,10,14,1,0,0,0,0
Sandhausen,Bochum,3,0,11,15,0,0,0,0,0
Bielefeld,Hamburg,2,0,10,5,2,0,0,0,0
Heidenheim,Dresden,1,0,15,19,1,0,0,0,0
Paderborn,Greuther Furth,6,0,18,9,3,0,0,0,0
Duisburg,Darmstadt,3,2,9,18,2,0,0,0,0
Ingolstadt,Magdeburg,0,1,15,4,0,0,0,0,0
Union Berlin,FC Koln,2,0,14,20,2,0,0,0,0
Dresden,Bielefeld,3,4,12,16,3,1,0,0,0
Hamburg,Sandhausen,2,1,16,5,1,0,0,0,0
Heidenheim,Holstein Kiel,2,2,6,10,2,1,0,0,0
Regensburg,Paderborn,2,0,12,9,0,0,0,0,0
Bochum,Duisburg,2,1,19,18,2,0,0,0,0
Darmstadt,St Pauli,2,1,13,9,0,1,0,0,0
Greuther Furth,Ingolstadt,0,1,5,12,0,0,0,0,0
Magdeburg,Erzgebirge Aue,1,0,10,9,1,0,0,0,0
Duisburg,Dresden,1,3,15,15,0,2,0,0,0
Erzgebirge Aue,Union Berlin,3,0,12,17,2,0,0,0,0
Holstein Kiel,Hamburg,3,1,13,18,2,0,0,0,0
Paderborn,Darmstadt,6,2,18,12,1,1,0,0,0
Bielefeld,Heidenheim,1,2,19,11,1,1,0,0,0
Ingolstadt,Regensburg,1,2,10,9,1,1,0,0,0
St Pauli,Magdeburg,4,1,7,16,1,1,0,0,0
FC Koln,Bochum,2,3,17,9,1,1,0,0,0
Sandhausen,Greuther Furth,0,0,13,4,0,0,0,0,0
FC Koln,Magdeburg,3,0,18,11,1,0,0,0,0
Erzgebirge Aue,Darmstadt,2,2,12,19,0,0,0,0,0
Ingolstadt,Heidenheim,1,1,11,15,1,0,0,0,0
Sandhausen,Regensburg,2,2,16,6,2,1,0,0,0
Paderborn,Dresden,3,0,19,11,0,0,0,0,0
St Pauli,Greuther Furth,2,0,15,11,1,0,0,0,0
Union Berlin,Bochum,2,0,18,20,0,0,0,0,0
Duisburg,Hamburg,1,2,14,10,1,2,0,0,0
Holstein Kiel,Bielefeld,1,2,11,20,0,1,0,0,0
Bochum,St Pauli,1,3,22,16,1,2,0,0,0
Bielefeld,Sandhausen,1,1,14,3,0,0,0,0,0
Dresden,Holstein Kiel,0,2,16,9,0,2,0,0,0
Magdeburg,Union Berlin,1,1,11,11,1,0,0,0,0
Darmstadt,Ingolstadt,1,1,18,6,0,1,0,0,0
Greuther Furth,Erzgebirge Aue,0,5,19,15,0,1,0,0,0
Heidenheim,Duisburg,4,1,13,12,1,0,0,0,0
Hamburg,Paderborn,1,0,10,11,1,0,0,0,0
Regensburg,FC Koln,1,3,18,14,0,2,0,0,0
Duisburg,Holstein Kiel,0,4,6,16,0,0,0,0,0
Magdeburg,Bochum,0,0,13,8,0,0,0,0,0
Sandhausen,Heidenheim,1,2,12,7,1,2,0,0,0
FC Koln,Greuther Furth,4,0,18,7,1,0,0,0,0
Ingolstadt,Hamburg,1,2,16,16,0,1,0,0,0
St Pauli,Dresden,1,1,9,10,0,0,0,0,0
Union Berlin,Darmstadt,3,1,16,8,2,0,0,0,0
Erzgebirge Aue,Regensburg,1,1,17,19,1,1,0,0,0
Paderborn,Bielefeld,2,2,13,11,0,0,0,0,0
Hamburg,Union Berlin,2,2,15,10,0,1,0,0,0
Dresden,Ingolstadt,2,0,17,7,2,0,0,0,0
Heidenheim,Paderborn,1,5,17,24,1,2,0,0,0
Regensburg,St Pauli,1,1,27,11,0,1,0,0,0
Bochum,Erzgebirge Aue,2,1,19,4,0,1,0,0,0
Darmstadt,FC Koln,0,3,11,10,0,0,0,0,0
Holstein Kiel,Sandhausen,2,1,9,21,2,0,0,0,0
Bielefeld,Duisburg,0,1,13,6,0,0,0,0,0
Greuther Furth,Magdeburg,3,2,15,13,1,1,0,0,0
Bochum,Darmstadt,1,0,15,7,0,0,0,0,0
Ingolstadt,Bielefeld,1,1,17,15,0,0,0,0,0
Magdeburg,Regensburg,2,3,16,18,1,1,0,0,0
Union Berlin,Greuther Furth,4,0,15,17,3,0,0,0,0
Erzgebirge Aue,Hamburg,1,3,10,18,1,1,0,0,0
FC Koln,Dresden,8,1,15,9,2,0,0,0,0
St Pauli,Heidenheim,1,1,19,14,0,0,0,0,0
Paderborn,Holstein Kiel,4,4,14,18,3,1,0,0,0
Sandhausen,Duisburg,0,0,15,7,0,0,0,0,0
Hamburg,FC Koln,1,0,23,11,0,0,0,0,0
Bielefeld,St Pauli,1,2,16,14,1,0,0,0,0
Heidenheim,Erzgebirge Aue,1,0,23,13,0,0,0,0,0
Regensburg,Union Berlin,1,1,18,15,1,1,0,0,0
Darmstadt,Magdeburg,3,1,6,7,1,0,0,0,0
Duisburg,Paderborn,2,0,9,18,1,0,0,0,0
Holstein Kiel,Ingolstadt,2,2,10,14,0,0,0,0,0
