League,Date,HomeTeam,AwayTeam,FullTimeGoal,HalfTimeGoal
E2,06/08/2022,Fleetwood Town,Plymouth,3,2
E2,06/08/2022,Forest Green,Ipswich,3,2
E2,06/08/2022,Milton Keynes Dons,Sheffield Weds,1,1
E2,06/08/2022,Oxford,Cambridge,1,0
E2,06/08/2022,Peterboro,Morecambe,3,2
E2,06/08/2022,Portsmouth,Lincoln,0,0
E2,06/08/2022,Shrewsbury,Accrington,1,0
E2,13/08/2022,Bristol Rvs,Oxford,1,1
E2,13/08/2022,Accrington,Burton,8,2
E2,13/08/2022,Cambridge,Exeter,3,1
E2,13/08/2022,Cheltenham,Portsmouth,2,1
E2,13/08/2022,Derby,Barnsley,3,2
E2,13/08/2022,Ipswich,Milton Keynes Dons,3,2
E2,13/08/2022,Lincoln,Forest Green,2,0
E2,13/08/2022,Morecambe,Fleetwood Town,2,1
E2,13/08/2022,Plymouth,Peterboro,2,1
E2,13/08/2022,Port Vale,Bolton,0,0
E2,13/08/2022,Sheffield Weds,Charlton,1,0
E2,13/08/2022,Wycombe,Shrewsbury,3,0
E2,16/08/2022,Barnsley,Bristol Rvs,3,2
E2,16/08/2022,Bolton,Morecambe,1,1
E2,16/08/2022,Burton,Ipswich,1,0
E2,16/08/2022,Charlton,Plymouth,6,3
E2,16/08/2022,Exeter,Wycombe,4,2
E2,16/08/2022,Fleetwood Town,Cheltenham,0,0
E2,16/08/2022,Milton Keynes Dons,Port Vale,3,1
E2,16/08/2022,Oxford,Lincoln,3,2
E2,16/08/2022,Peterboro,Sheffield Weds,2,0
E2,16/08/2022,Portsmouth,Cambridge,5,2
E2,16/08/2022,Shrewsbury,Derby,0,0
E2,20/08/2022,Barnsley,Wycombe,3,1
E2,20/08/2022,Bolton,Sheffield Weds,2,2
E2,20/08/2022,Burton,Port Vale,2,0
E2,20/08/2022,Charlton,Cambridge,2,1
E2,20/08/2022,Exeter,Cheltenham,1,0
E2,20/08/2022,Fleetwood Town,Derby,0,0
E2,20/08/2022,Forest Green,Plymouth,3,2
E2,20/08/2022,Milton Keynes Dons,Accrington,2,1
E2,20/08/2022,Oxford,Morecambe,2,0
E2,20/08/2022,Peterboro,Lincoln,4,3
E2,20/08/2022,Portsmouth,Bristol Rvs,4,1
E2,20/08/2022,Shrewsbury,Ipswich,3,1
E2,27/08/2022,Accrington,Exeter,0,0
E2,27/08/2022,Bristol Rvs,Shrewsbury,2,0
E2,27/08/2022,Cambridge,Burton,7,3
E2,27/08/2022,Cheltenham,Oxford,3,0
E2,27/08/2022,Derby,Peterboro,3,0
E2,27/08/2022,Ipswich,Barnsley,4,2
E2,27/08/2022,Lincoln,Fleetwood Town,4,3
E2,27/08/2022,Morecambe,Milton Keynes Dons,4,2
E2,27/08/2022,Plymouth,Bolton,2,1
E2,27/08/2022,Port Vale,Portsmouth,1,1
E2,27/08/2022,Sheffield Weds,Forest Green,5,4
E2,27/08/2022,Wycombe,Charlton,2,2
E2,03/09/2022,Accrington,Ipswich,2,0
E2,03/09/2022,Bolton,Charlton,4,3
E2,03/09/2022,Bristol Rvs,Morecambe,4,2
E2,03/09/2022,Cambridge,Lincoln,2,2
E2,03/09/2022,Derby,Plymouth,5,2
E2,03/09/2022,Exeter,Milton Keynes Dons,1,0
E2,03/09/2022,Fleetwood Town,Wycombe,2,1
E2,03/09/2022,Forest Green,Shrewsbury,2,1
E2,03/09/2022,Oxford,Burton,3,0
E2,03/09/2022,Port Vale,Cheltenham,4,3
E2,03/09/2022,Portsmouth,Peterboro,3,2
E2,03/09/2022,Sheffield Weds,Barnsley,2,1
E2,06/09/2022,Forest Green,Accrington,3,1
E2,13/09/2022,Barnsley,Port Vale,2,1
E2,13/09/2022,Burton,Portsmouth,2,0
E2,13/09/2022,Charlton,Forest Green,2,2
E2,13/09/2022,Cheltenham,Cambridge,3,1
E2,13/09/2022,Ipswich,Bristol Rvs,2,1
E2,13/09/2022,Lincoln,Derby,2,1
E2,13/09/2022,Milton Keynes Dons,Bolton,2,1
E2,13/09/2022,Morecambe,Sheffield Weds,3,0
E2,13/09/2022,Peterboro,Fleetwood Town,1,1
E2,13/09/2022,Plymouth,Oxford,1,0
E2,13/09/2022,Shrewsbury,Exeter,5,4
E2,13/09/2022,Wycombe,Accrington,1,1
E2,17/09/2022,Accrington,Cheltenham,1,1
E2,17/09/2022,Bolton,Peterboro,1,0
E2,17/09/2022,Bristol Rvs,Lincoln,9,4
E2,17/09/2022,Cambridge,Barnsley,3,1
E2,17/09/2022,Derby,Wycombe,3,1
E2,17/09/2022,Exeter,Burton,2,0
E2,17/09/2022,Fleetwood Town,Charlton,2,1
E2,17/09/2022,Forest Green,Morecambe,3,2
E2,17/09/2022,Oxford,Milton Keynes Dons,3,1
E2,17/09/2022,Port Vale,Shrewsbury,3,2
E2,17/09/2022,Portsmouth,Plymouth,4,1
E2,17/09/2022,Sheffield Weds,Ipswich,4,1
E2,24/09/2022,Forest Green,Exeter,4,3
E2,24/09/2022,Barnsley,Charlton,4,1
E2,24/09/2022,Bristol Rvs,Accrington,1,0
E2,24/09/2022,Morecambe,Cambridge,3,2
E2,24/09/2022,Peterboro,Port Vale,3,2
E2,24/09/2022,Sheffield Weds,Wycombe,4,3
E2,24/09/2022,Shrewsbury,Burton,3,1
E2,25/09/2022,Plymouth,Ipswich,3,1
E2,01/10/2022,Accrington,Morecambe,4,0
E2,01/10/2022,Bolton,Lincoln,2,1
E2,01/10/2022,Burton,Forest Green,5,1
E2,01/10/2022,Cambridge,Derby,2,1
E2,01/10/2022,Charlton,Oxford,2,1
E2,01/10/2022,Cheltenham,Shrewsbury,2,1
E2,01/10/2022,Exeter,Bristol Rvs,4,0
E2,01/10/2022,Fleetwood Town,Barnsley,1,0
E2,01/10/2022,Ipswich,Portsmouth,5,2
E2,01/10/2022,Milton Keynes Dons,Peterboro,5,2
E2,01/10/2022,Port Vale,Sheffield Weds,1,0
E2,01/10/2022,Wycombe,Plymouth,1,1
E2,04/10/2022,Burton,Fleetwood Town,1,1
E2,04/10/2022,Cheltenham,Bolton,1,0
E2,04/10/2022,Ipswich,Cambridge,3,0
E2,04/10/2022,Plymouth,Sheffield Weds,3,2
E2,08/10/2022,Barnsley,Exeter,2,1
E2,08/10/2022,Bristol Rvs,Cambridge,3,2
E2,08/10/2022,Derby,Port Vale,3,1
E2,08/10/2022,Forest Green,Bolton,1,1
E2,08/10/2022,Lincoln,Charlton,0,0
E2,08/10/2022,Morecambe,Ipswich,3,1
E2,08/10/2022,Oxford,Wycombe,1,1
E2,08/10/2022,Peterboro,Burton,2,0
E2,08/10/2022,Plymouth,Accrington,3,1
E2,08/10/2022,Portsmouth,Fleetwood Town,2,2
E2,08/10/2022,Sheffield Weds,Cheltenham,3,1
E2,08/10/2022,Shrewsbury,Milton Keynes Dons,3,2
E2,11/10/2022,Charlton,Exeter,6,3
E2,11/10/2022,Milton Keynes Dons,Bristol Rvs,1,0
E2,11/10/2022,Peterboro,Forest Green,5,3
E2,15/10/2022,Accrington,Derby,3,2
E2,15/10/2022,Bolton,Barnsley,0,0
E2,15/10/2022,Burton,Morecambe,2,1
E2,15/10/2022,Cambridge,Sheffield Weds,2,1
E2,15/10/2022,Cheltenham,Bristol Rvs,5,4
E2,15/10/2022,Exeter,Oxford,6,3
E2,15/10/2022,Fleetwood Town,Shrewsbury,1,1
E2,15/10/2022,Ipswich,Lincoln,1,1
E2,15/10/2022,Milton Keynes Dons,Plymouth,5,3
E2,15/10/2022,Port Vale,Forest Green,4,2
E2,15/10/2022,Wycombe,Peterboro,4,2
E2,17/10/2022,Charlton,Portsmouth,3,2
E2,21/10/2022,Ipswich,Derby,1,0
E2,22/10/2022,Lincoln,Sheffield Weds,2,1
E2,22/10/2022,Accrington,Bolton,5,1
E2,22/10/2022,Bristol Rvs,Plymouth,4,2
E2,22/10/2022,Burton,Cheltenham,1,0
E2,22/10/2022,Cambridge,Port Vale,1,0
E2,22/10/2022,Exeter,Fleetwood Town,3,2
E2,22/10/2022,Forest Green,Portsmouth,1,1
E2,22/10/2022,Milton Keynes Dons,Wycombe,1,1
E2,22/10/2022,Morecambe,Barnsley,1,1
E2,22/10/2022,Oxford,Peterboro,3,2
E2,22/10/2022,Shrewsbury,Charlton,1,0
E2,25/10/2022,Barnsley,Lincoln,1,1
E2,25/10/2022,Bolton,Burton,3,0
E2,25/10/2022,Charlton,Milton Keynes Dons,2,0
E2,25/10/2022,Cheltenham,Morecambe,1,1
E2,25/10/2022,Derby,Exeter,0,0
E2,25/10/2022,Fleetwood Town,Forest Green,2,1
E2,25/10/2022,Peterboro,Accrington,4,2
E2,25/10/2022,Plymouth,Shrewsbury,3,1
E2,25/10/2022,Port Vale,Ipswich,5,3
E2,25/10/2022,Portsmouth,Oxford,2,1
E2,25/10/2022,Wycombe,Cambridge,5,3
E2,26/10/2022,Sheffield Weds,Bristol Rvs,2,1
E2,29/10/2022,Barnsley,Forest Green,2,1
E2,29/10/2022,Bolton,Oxford,4,1
E2,29/10/2022,Charlton,Ipswich,8,1
E2,29/10/2022,Cheltenham,Milton Keynes Dons,0,0
E2,29/10/2022,Derby,Bristol Rvs,6,6
E2,29/10/2022,Fleetwood Town,Accrington,3,0
E2,29/10/2022,Peterboro,Cambridge,1,1
E2,29/10/2022,Port Vale,Lincoln,1,0
E2,29/10/2022,Portsmouth,Shrewsbury,2,2
E2,29/10/2022,Sheffield Weds,Burton,6,2
E2,29/10/2022,Wycombe,Morecambe,2,1
E2,31/10/2022,Plymouth,Exeter,6,2
E2,01/11/2022,Lincoln,Accrington,2,0
E2,01/11/2022,Morecambe,Derby,2,1
E2,01/11/2022,Oxford,Fleetwood Town,2,1
E2,01/11/2022,Wycombe,Port Vale,4,2
E2,09/11/2022,Shrewsbury,Oxford,2,1
E2,12/11/2022,Accrington,Sheffield Weds,1,1
E2,12/11/2022,Bristol Rvs,Fleetwood Town,4,1
E2,12/11/2022,Burton,Charlton,6,4
E2,12/11/2022,Cambridge,Bolton,0,0
E2,12/11/2022,Exeter,Peterboro,5,2
E2,12/11/2022,Forest Green,Wycombe,2,2
E2,12/11/2022,Ipswich,Cheltenham,2,2
E2,12/11/2022,Lincoln,Plymouth,2,2
E2,12/11/2022,Milton Keynes Dons,Derby,4,2
E2,12/11/2022,Morecambe,Portsmouth,2,1
E2,12/11/2022,Oxford,Port Vale,4,2
E2,12/11/2022,Shrewsbury,Barnsley,1,1
E2,18/11/2022,Portsmouth,Derby,0,0
E2,19/11/2022,Exeter,Ipswich,2,1
E2,19/11/2022,Barnsley,Milton Keynes Dons,4,2
E2,19/11/2022,Bristol Rvs,Peterboro,1,0
E2,19/11/2022,Burton,Plymouth,4,1
E2,19/11/2022,Cambridge,Accrington,1,1
E2,19/11/2022,Cheltenham,Wycombe,1,1
E2,19/11/2022,Fleetwood Town,Bolton,3,1
E2,19/11/2022,Lincoln,Morecambe,3,1
E2,19/11/2022,Oxford,Forest Green,2,1
E2,19/11/2022,Port Vale,Charlton,1,0
E2,19/11/2022,Sheffield Weds,Shrewsbury,1,1
E2,02/12/2022,Bolton,Bristol Rvs,2,1
E2,02/12/2022,Charlton,Cheltenham,1,0
E2,02/12/2022,Ipswich,Fleetwood Town,2,1
E2,02/12/2022,Morecambe,Exeter,2,2
E2,02/12/2022,Peterboro,Barnsley,3,2
E2,02/12/2022,Plymouth,Port Vale,2,0
E2,03/12/2022,Derby,Sheffield Weds,0,0
E2,03/12/2022,Milton Keynes Dons,Burton,2,1
E2,03/12/2022,Shrewsbury,Lincoln,2,1
E2,03/12/2022,Forest Green,Cambridge,3,1
E2,03/12/2022,Accrington,Oxford,2,0
E2,04/12/2022,Wycombe,Portsmouth,2,1
E2,10/12/2022,Ipswich,Peterboro,3,2
E2,10/12/2022,Shrewsbury,Bolton,5,2
E2,10/12/2022,Burton,Derby,2,1
E2,10/12/2022,Forest Green,Cheltenham,1,0
E2,10/12/2022,Bristol Rvs,Port Vale,1,0
E2,10/12/2022,Cambridge,Plymouth,0,0
E2,10/12/2022,Exeter,Sheffield Weds,2,0
E2,10/12/2022,Lincoln,Wycombe,0,0
E2,10/12/2022,Milton Keynes Dons,Fleetwood Town,3,0
