HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Hull,AFC Wimbledon,1,0,11,9,1,0,0,0,0
Lincoln,Plymouth,2,0,19,9,0,0,0,0,0
Oxford,Milton Keynes Dons,3,2,13,8,1,1,0,0,0
Sunderland,Crewe,1,0,20,4,1,0,0,0,0
Wigan,Peterboro,0,1,10,13,0,1,0,0,0
Burton,Rochdale,0,1,9,8,0,0,0,0,0
Northampton,Swindon,2,1,13,10,2,0,0,0,0
Milton Keynes Dons,Gillingham,2,0,16,10,1,0,0,0,0
AFC Wimbledon,Shrewsbury,0,1,10,2,0,0,0,0,0
Bristol Rvs,Burton,1,1,11,7,0,0,0,0,0
Charlton,Wigan,1,0,12,9,0,0,0,0,0
Crewe,Blackpool,1,1,3,15,0,0,0,0,0
Fleetwood Town,Lincoln,0,0,9,14,0,0,0,0,0
Ipswich,Accrington,2,0,11,16,0,0,0,0,0
Peterboro,Oxford,2,0,14,14,1,0,0,0,0
Plymouth,Northampton,2,1,15,15,1,0,0,0,0
Portsmouth,Doncaster,0,1,16,9,0,0,0,0,0
Rochdale,Hull,0,3,6,19,0,1,0,0,0
Swindon,Sunderland,0,2,7,9,0,1,0,0,0
Gillingham,Oxford,3,1,15,31,2,0,0,0,0
Accrington,Rochdale,2,1,14,11,0,0,0,0,0
Blackpool,Ipswich,1,4,9,9,0,3,0,0,0
Crewe,Wigan,3,0,12,12,2,0,0,0,0
Lincoln,Bristol Rvs,1,2,8,9,0,0,0,0,0
Northampton,Peterboro,0,2,9,14,0,1,0,0,0
Plymouth,Burton,2,0,12,10,1,0,0,0,0
Portsmouth,Milton Keynes Dons,2,1,4,19,2,1,0,0,0
Swindon,AFC Wimbledon,0,1,12,5,0,1,0,0,0
Fleetwood Town,Hull,4,1,18,14,1,1,0,0,0
AFC Wimbledon,Accrington,1,2,12,13,1,2,0,0,0
Blackpool,Lincoln,2,3,17,12,1,1,0,0,0
Bristol Rvs,Northampton,2,0,19,9,0,0,0,0,0
Burton,Portsmouth,2,4,6,18,2,1,0,0,0
Charlton,Sunderland,0,0,4,11,0,0,0,0,0
Hull,Plymouth,1,0,12,13,1,0,0,0,0
Milton Keynes Dons,Ipswich,1,1,12,3,0,1,0,0,0
Peterboro,Swindon,3,1,15,11,0,1,0,0,0
Rochdale,Fleetwood Town,2,1,15,7,1,0,0,0,0
Shrewsbury,Gillingham,1,1,9,9,1,0,0,0,0
Wigan,Doncaster,1,0,12,13,0,0,0,0,0
Lincoln,Charlton,2,0,13,14,1,0,0,0,0
Accrington,Oxford,1,4,11,16,0,1,0,0,0
Crewe,Milton Keynes Dons,2,0,9,2,2,0,0,0,0
Doncaster,Bristol Rvs,4,1,20,8,2,1,0,0,0
Fleetwood Town,AFC Wimbledon,0,1,8,8,0,1,0,0,0
Gillingham,Blackpool,2,0,6,13,1,0,0,0,0
Ipswich,Rochdale,2,0,15,15,0,0,0,0,0
Northampton,Hull,0,2,7,8,0,2,0,0,0
Plymouth,Shrewsbury,1,1,12,9,1,1,0,0,0
Portsmouth,Wigan,1,2,17,9,0,1,0,0,0
Sunderland,Peterboro,1,0,9,12,0,0,0,0,0
Swindon,Burton,4,2,9,8,3,1,0,0,0
Rochdale,Portsmouth,0,0,14,23,0,0,0,0,0
AFC Wimbledon,Plymouth,4,4,20,23,1,2,0,0,0
Blackpool,Swindon,2,0,15,9,1,0,0,0,0
Bristol Rvs,Ipswich,0,2,5,13,0,0,0,0,0
Burton,Accrington,2,1,13,10,0,0,0,0,0
Charlton,Doncaster,1,3,13,15,0,1,0,0,0
Hull,Crewe,1,0,12,9,0,0,0,0,0
Milton Keynes Dons,Lincoln,1,2,12,6,0,1,0,0,0
Oxford,Sunderland,0,2,8,18,0,0,0,0,0
Peterboro,Fleetwood Town,2,1,14,7,0,0,0,0,0
Shrewsbury,Northampton,1,2,19,11,0,1,0,0,0
Wigan,Gillingham,2,3,7,11,1,2,0,0,0
Ipswich,Wigan,2,0,14,10,1,0,0,0,0
Accrington,Peterboro,2,0,7,19,1,0,0,0,0
Crewe,Charlton,0,2,19,8,0,2,0,0,0
Doncaster,Milton Keynes Dons,1,1,6,16,0,0,0,0,0
Fleetwood Town,Burton,2,1,13,9,1,0,0,0,0
Gillingham,Hull,0,2,5,16,0,1,0,0,0
Lincoln,Oxford,2,0,7,9,1,0,0,0,0
Northampton,AFC Wimbledon,2,2,14,11,2,2,0,0,0
Plymouth,Blackpool,1,0,5,19,1,0,0,0,0
Portsmouth,Shrewsbury,0,0,14,7,0,0,0,0,0
Sunderland,Bristol Rvs,1,1,25,5,0,1,0,0,0
Swindon,Rochdale,3,1,11,7,3,0,0,0,0
Blackpool,Tranmere,1,2,16,9,0,2,0,0,0
Bristol Rvs,Sunderland,2,0,8,6,1,0,0,0,0
Burton,Bolton,2,2,16,11,1,2,0,0,0
Portsmouth,Fleetwood Town,2,2,9,9,1,1,0,0,0
Accrington,Tranmere,1,2,14,9,0,1,0,0,0
AFC Wimbledon,Bolton,0,0,15,10,0,0,0,0,0
Fleetwood Town,Blackpool,0,0,8,8,0,0,0,0,0
Ipswich,Coventry,0,1,6,8,0,1,0,0,0
Lincoln,Burton,3,2,8,12,2,2,0,0,0
Milton Keynes Dons,Doncaster,0,1,12,12,0,0,0,0,0
Peterboro,Portsmouth,2,0,21,8,1,0,0,0,0
Rochdale,Rotherham,3,1,10,22,1,0,0,0,0
Shrewsbury,Oxford,2,3,13,18,2,1,0,0,0
Southend,Bristol Rvs,3,1,14,10,1,0,0,0,0
Sunderland,Gillingham,2,2,13,14,0,0,0,0,0
Ipswich,Fleetwood Town,0,1,5,7,0,1,0,0,0
Coventry,Sunderland,1,0,10,9,1,0,0,0,0
Blackpool,Ipswich,2,1,7,15,1,0,0,0,0
Bolton,Accrington,0,0,22,11,0,0,0,0,0
Bristol Rvs,Shrewsbury,0,1,4,13,0,0,0,0,0
Burton,Peterboro,1,1,9,7,0,0,0,0,0
Doncaster,Wycombe,3,1,12,9,1,0,0,0,0
Gillingham,AFC Wimbledon,1,2,12,14,0,0,0,0,0
Oxford,Southend,2,1,12,9,1,1,0,0,0
Rotherham,Milton Keynes Dons,1,1,17,5,1,1,0,0,0
Portsmouth,Rochdale,3,0,23,8,1,0,0,0,0
Blackpool,Bolton,2,1,11,16,1,0,0,0,0
Coventry,Rotherham,1,1,8,8,0,1,0,0,0
Oxford,Accrington,3,0,18,13,1,0,0,0,0
Portsmouth,Milton Keynes Dons,3,1,17,13,1,1,0,0,0
Shrewsbury,Tranmere,2,3,17,12,0,2,0,0,0
Sunderland,Fleetwood Town,1,1,16,8,0,1,0,0,0
Accrington,Rotherham,1,2,10,14,0,0,0,0,0
AFC Wimbledon,Blackpool,0,0,14,12,0,0,0,0,0
Fleetwood Town,Portsmouth,1,0,8,7,1,0,0,0,0
Ipswich,Oxford,0,1,12,10,0,1,0,0,0
Lincoln,Gillingham,0,0,8,11,0,0,0,0,0
Milton Keynes Dons,Bolton,1,0,12,6,0,0,0,0,0
Rochdale,Coventry,1,2,11,16,0,1,0,0,0
Shrewsbury,Doncaster,1,0,17,15,0,0,0,0,0
Southend,Burton,2,3,18,16,1,1,0,0,0
Sunderland,Bristol Rvs,3,0,18,4,0,0,0,0,0
Wycombe,Tranmere,3,1,22,3,1,0,0,0,0
Oxford,AFC Wimbledon,5,0,22,8,2,0,0,0,0
Southend,Gillingham,0,1,6,7,0,0,0,0,0
Accrington,Lincoln,4,3,14,10,1,1,0,0,0
Bolton,Wycombe,0,2,11,7,0,1,0,0,0
Bristol Rvs,Blackpool,2,1,19,13,0,1,0,0,0
Fleetwood Town,Peterboro,2,1,10,6,1,0,0,0,0
Gillingham,Doncaster,2,1,10,10,1,1,0,0,0
Ipswich,Burton,4,1,16,11,2,1,0,0,0
Oxford,Sunderland,0,1,10,6,0,1,0,0,0
Portsmouth,Shrewsbury,2,0,18,11,0,0,0,0,0
Rotherham,AFC Wimbledon,2,2,22,5,0,1,0,0,0
Southend,Coventry,0,2,7,14,0,0,0,0,0
AFC Wimbledon,Ipswich,0,0,6,14,0,0,0,0,0
Blackpool,Gillingham,2,3,15,11,1,0,0,0,0
Burton,Oxford,2,2,10,15,1,0,0,0,0
Coventry,Portsmouth,1,0,10,12,0,0,0,0,0
Doncaster,Bolton,2,1,17,11,1,0,0,0,0
Lincoln,Milton Keynes Dons,1,1,9,10,1,1,0,0,0
Peterboro,Southend,4,0,16,12,0,0,0,0,0
Shrewsbury,Accrington,0,2,21,6,0,1,0,0,0
Sunderland,Rochdale,3,0,12,2,3,0,0,0,0
Tranmere,Bristol Rvs,0,0,16,15,0,0,0,0,0
Wycombe,Fleetwood Town,0,1,10,18,0,0,0,0,0
AFC Wimbledon,Fleetwood Town,1,2,18,8,1,1,0,0,0
Blackpool,Southend,2,1,11,14,1,0,0,0,0
Burton,Gillingham,0,0,7,17,0,0,0,0,0
Coventry,Bolton,2,1,14,9,1,0,0,0,0
Doncaster,Rochdale,1,1,12,7,1,0,0,0,0
Peterboro,Oxford,4,0,17,16,1,0,0,0,0
Shrewsbury,Milton Keynes Dons,1,1,17,16,0,0,0,0,0
Sunderland,Ipswich,1,0,15,14,0,0,0,0,0
Tranmere,Portsmouth,0,2,16,9,0,1,0,0,0
Wycombe,Bristol Rvs,3,1,13,19,3,1,0,0,0
Lincoln,Rotherham,0,1,7,15,0,0,0,0,0
Tranmere,Doncaster,0,3,11,15,0,0,0,0,0
Accrington,AFC Wimbledon,2,1,13,7,2,0,0,0,0
Bolton,Tranmere,2,0,23,8,1,0,0,0,0
Bristol Rvs,Coventry,1,2,13,5,1,2,0,0,0
Fleetwood Town,Doncaster,2,1,10,11,1,0,0,0,0
Ipswich,Peterboro,1,4,8,11,0,2,0,0,0
Milton Keynes Dons,Wycombe,2,0,8,9,0,0,0,0,0
Oxford,Blackpool,2,1,12,11,2,1,0,0,0
Portsmouth,Sunderland,2,0,17,5,1,0,0,0,0
Rochdale,Shrewsbury,1,0,9,15,0,0,0,0,0
Rotherham,Burton,3,2,19,14,1,1,0,0,0
Southend,Lincoln,2,1,21,8,0,0,0,0,0
Gillingham,Shrewsbury,2,0,14,8,2,0,0,0,0
Tranmere,Sunderland,0,1,8,5,0,0,0,0,0
Accrington,Peterboro,0,2,12,17,0,1,0,0,0
AFC Wimbledon,Burton,2,2,12,11,1,2,0,0,0
Doncaster,Southend,3,1,17,8,2,0,0,0,0
Fleetwood Town,Coventry,0,0,8,6,0,0,0,0,0
Lincoln,Portsmouth,0,2,6,14,0,1,0,0,0
Milton Keynes Dons,Rochdale,2,1,22,11,0,1,0,0,0
Rotherham,Ipswich,1,0,15,5,1,0,0,0,0
Wycombe,Blackpool,2,1,10,12,2,0,0,0,0
Bolton,Bristol Rvs,1,1,11,14,0,0,0,0,0
Bristol Rvs,Fleetwood Town,0,0,6,13,0,0,0,0,0
Burton,Accrington,1,1,10,10,1,1,0,0,0
Ipswich,Lincoln,1,0,13,5,1,0,0,0,0
Peterboro,Rotherham,2,1,10,6,2,1,0,0,0
Rochdale,Gillingham,2,2,12,15,1,1,0,0,0
Sunderland,Doncaster,0,0,12,8,0,0,0,0,0
Peterboro,Wycombe,4,0,24,10,2,0,0,0,0
Accrington,Southend,1,2,20,13,1,1,0,0,0
AFC Wimbledon,Peterboro,1,0,8,18,0,0,0,0,0
Bolton,Portsmouth,0,1,16,9,0,1,0,0,0
Doncaster,Coventry,0,1,13,11,0,1,0,0,0
Fleetwood Town,Shrewsbury,2,2,16,11,0,1,0,0,0
Gillingham,Oxford,1,1,10,11,0,1,0,0,0
Lincoln,Blackpool,1,0,14,8,0,0,0,0,0
Milton Keynes Dons,Sunderland,0,1,13,13,0,0,0,0,0
Rotherham,Bristol Rvs,3,0,16,7,0,0,0,0,0
Tranmere,Ipswich,1,2,5,16,1,0,0,0,0
Wycombe,Rochdale,2,1,18,10,1,1,0,0,0
Burton,Milton Keynes Dons,1,0,7,19,1,0,0,0,0
Lincoln,Bolton,5,1,18,7,1,0,0,0,0
Oxford,Ipswich,0,0,13,10,0,0,0,0,0
Bristol Rvs,Doncaster,0,2,8,13,0,0,0,0,0
Burton,Fleetwood Town,1,0,14,2,0,0,0,0,0
Coventry,Milton Keynes Dons,1,1,7,5,1,0,0,0,0
Ipswich,Accrington,4,1,15,5,3,0,0,0,0
Oxford,Rotherham,1,3,12,11,0,3,0,0,0
Peterboro,Gillingham,0,0,11,15,0,0,0,0,0
Portsmouth,AFC Wimbledon,2,1,15,5,1,0,0,0,0
Rochdale,Bolton,2,0,13,14,1,0,0,0,0
Shrewsbury,Lincoln,1,1,10,10,1,0,0,0,0
Southend,Tranmere,0,0,14,9,0,0,0,0,0
Sunderland,Wycombe,4,0,17,15,3,0,0,0,0
Doncaster,Shrewsbury,2,0,13,3,1,0,0,0,0
Sunderland,Lincoln,3,1,15,8,3,0,0,0,0
Accrington,Rochdale,1,2,14,13,0,1,0,0,0
AFC Wimbledon,Southend,1,1,12,11,1,0,0,0,0
Bolton,Burton,3,4,9,18,2,3,0,0,0
Doncaster,Oxford,1,0,4,22,1,0,0,0,0
Fleetwood Town,Sunderland,1,1,14,20,1,0,0,0,0
Gillingham,Portsmouth,1,1,13,13,0,1,0,0,0
Lincoln,Peterboro,2,1,18,10,0,1,0,0,0
Milton Keynes Dons,Bristol Rvs,3,0,19,7,1,0,0,0,0
Rotherham,Blackpool,2,1,12,8,1,1,0,0,0
Tranmere,Coventry,1,4,12,18,1,2,0,0,0
Wycombe,Ipswich,1,1,12,10,0,0,0,0,0
Gillingham,Rochdale,1,0,18,10,0,0,0,0,0
Accrington,Burton,2,0,18,11,1,0,0,0,0
AFC Wimbledon,Oxford,1,2,9,20,0,1,0,0,0
Bolton,Shrewsbury,1,1,7,25,1,0,0,0,0
Doncaster,Sunderland,1,2,7,11,1,1,0,0,0
Fleetwood Town,Bristol Rvs,0,0,22,8,0,0,0,0,0
Lincoln,Ipswich,5,3,16,13,2,1,0,0,0
Milton Keynes Dons,Portsmouth,3,1,18,24,2,0,0,0,0
Rotherham,Peterboro,4,0,18,3,0,0,0,0,0
Tranmere,Blackpool,1,1,12,15,1,1,0,0,0
Wycombe,Coventry,1,4,9,12,1,3,0,0,0
Blackpool,Accrington,0,1,9,12,0,0,0,0,0
Bristol Rvs,AFC Wimbledon,1,2,7,14,1,0,0,0,0
Burton,Tranmere,4,2,23,7,1,1,0,0,0
Ipswich,Gillingham,0,0,7,15,0,0,0,0,0
Oxford,Lincoln,1,0,7,7,1,0,0,0,0
Peterboro,Doncaster,0,3,18,9,0,1,0,0,0
Portsmouth,Wycombe,2,0,12,12,0,0,0,0,0
Rochdale,Fleetwood Town,2,3,9,16,1,0,0,0,0
Shrewsbury,Rotherham,1,2,3,16,0,0,0,0,0
Southend,Milton Keynes Dons,2,2,18,12,1,1,0,0,0
Sunderland,Bolton,0,0,19,8,0,0,0,0,0
Gillingham,Milton Keynes Dons,3,1,10,8,2,0,0,0,0
Blackpool,Shrewsbury,0,1,9,9,0,0,0,0,0
Bolton,Southend,3,2,10,17,2,1,0,0,0
Bristol Rvs,Peterboro,0,0,16,14,0,0,0,0,0
Burton,Rochdale,3,1,22,13,2,1,0,0,0
Coventry,Lincoln,1,0,15,4,1,0,0,0,0
Doncaster,Accrington,1,1,11,14,0,0,0,0,0
Oxford,Wycombe,1,0,21,7,1,0,0,0,0
Portsmouth,Ipswich,1,0,15,8,0,0,0,0,0
Rotherham,Fleetwood Town,2,2,11,16,0,1,0,0,0
Tranmere,AFC Wimbledon,1,0,20,13,1,0,0,0,0
Accrington,Portsmouth,4,1,18,11,1,1,0,0,0
AFC Wimbledon,Doncaster,2,1,7,20,0,1,0,0,0
Fleetwood Town,Gillingham,1,1,7,8,0,0,0,0,0
Ipswich,Bristol Rvs,1,2,22,12,1,2,0,0,0
Lincoln,Tranmere,1,0,12,5,0,0,0,0,0
Milton Keynes Dons,Oxford,1,0,15,11,0,0,0,0,0
Peterboro,Bolton,1,0,14,8,1,0,0,0,0
Shrewsbury,Coventry,2,1,12,9,0,1,0,0,0
Southend,Rotherham,2,2,14,17,0,1,0,0,0
Sunderland,Blackpool,1,1,8,11,1,1,0,0,0
Wycombe,Burton,2,0,10,11,1,0,0,0,0
Blackpool,Fleetwood Town,3,1,11,14,1,0,0,0,0
Bolton,AFC Wimbledon,2,2,13,15,0,1,0,0,0
Bristol Rvs,Southend,4,2,18,14,0,2,0,0,0
Burton,Lincoln,0,2,17,10,0,1,0,0,0
Coventry,Ipswich,1,1,15,6,0,1,0,0,0
Doncaster,Milton Keynes Dons,1,1,15,12,0,0,0,0,0
Gillingham,Sunderland,1,0,12,7,0,0,0,0,0
Oxford,Shrewsbury,0,0,8,9,0,0,0,0,0
Portsmouth,Peterboro,2,2,12,9,1,1,0,0,0
Rotherham,Rochdale,0,1,12,7,0,1,0,0,0
Tranmere,Accrington,1,1,9,14,1,1,0,0,0
Burton,Southend,1,1,9,8,0,1,0,0,0
Ipswich,Wycombe,0,0,17,12,0,0,0,0,0
Portsmouth,Rotherham,3,2,16,14,2,1,0,0,0
Sunderland,Burton,1,2,10,10,1,1,0,0,0
Accrington,Bolton,7,1,26,11,3,1,0,0,0
AFC Wimbledon,Gillingham,1,0,7,16,1,0,0,0,0
Fleetwood Town,Tranmere,2,1,10,10,1,0,0,0,0
Ipswich,Blackpool,2,2,11,8,1,1,0,0,0
Milton Keynes Dons,Rotherham,2,3,14,21,2,0,0,0,0
Peterboro,Burton,1,0,9,11,0,0,0,0,0
Rochdale,Portsmouth,0,3,8,16,0,1,0,0,0
Shrewsbury,Bristol Rvs,3,4,6,13,1,2,0,0,0
Southend,Oxford,0,4,9,20,0,2,0,0,0
Sunderland,Coventry,1,1,8,13,0,1,0,0,0
Wycombe,Doncaster,1,0,13,12,0,0,0,0,0
Tranmere,Wycombe,0,2,15,11,0,2,0,0,0
Blackpool,AFC Wimbledon,2,0,13,6,0,0,0,0,0
Bolton,Milton Keynes Dons,1,0,19,14,0,0,0,0,0
Coventry,Rochdale,2,1,23,15,1,1,0,0,0
Gillingham,Lincoln,1,0,14,5,1,0,0,0,0
Rotherham,Accrington,1,0,14,14,1,0,0,0,0
Portsmouth,Southend,4,1,25,13,1,0,0,0,0
Rochdale,Ipswich,0,1,14,12,0,0,0,0,0
Shrewsbury,Peterboro,1,0,5,8,1,0,0,0,0
AFC Wimbledon,Lincoln,1,1,11,8,0,1,0,0,0
Blackpool,Peterboro,4,3,11,15,2,2,0,0,0
Bolton,Fleetwood Town,2,1,8,15,2,0,0,0,0
Coventry,Accrington,0,0,9,5,0,0,0,0,0
Doncaster,Burton,2,2,15,22,1,1,0,0,0
Gillingham,Rotherham,0,3,10,10,0,2,0,0,0
Milton Keynes Dons,Tranmere,1,3,6,16,1,1,0,0,0
Portsmouth,Oxford,1,1,16,8,0,0,0,0,0
Rochdale,Bristol Rvs,1,2,16,9,1,2,0,0,0
Sunderland,Southend,1,0,18,6,1,0,0,0,0
Wycombe,Shrewsbury,1,0,7,15,0,0,0,0,0
Accrington,Gillingham,0,1,20,7,0,0,0,0,0
Bristol Rvs,Portsmouth,2,2,14,18,0,1,0,0,0
Burton,Blackpool,0,0,18,7,0,0,0,0,0
Fleetwood Town,Milton Keynes Dons,1,0,17,5,0,0,0,0,0
Oxford,Rochdale,3,0,30,5,2,0,0,0,0
Peterboro,Coventry,2,2,19,12,0,1,0,0,0
Rotherham,Wycombe,0,1,10,6,0,1,0,0,0
Shrewsbury,Sunderland,1,0,5,16,1,0,0,0,0
Southend,Ipswich,1,3,9,18,0,1,0,0,0
Coventry,Fleetwood Town,2,1,13,19,0,1,0,0,0
Ipswich,Rotherham,0,2,3,11,0,1,0,0,0
Peterboro,Accrington,4,0,18,8,0,0,0,0,0
Blackpool,Wycombe,1,1,10,9,0,1,0,0,0
Bristol Rvs,Bolton,0,2,13,12,0,1,0,0,0
Burton,AFC Wimbledon,1,0,17,8,1,0,0,0,0
Portsmouth,Lincoln,1,0,13,13,1,0,0,0,0
Rochdale,Milton Keynes Dons,2,0,19,12,1,0,0,0,0
Shrewsbury,Gillingham,1,1,12,13,0,1,0,0,0
Southend,Doncaster,1,7,6,31,1,2,0,0,0
Sunderland,Tranmere,5,0,16,8,3,0,0,0,0
Accrington,Ipswich,2,0,12,13,2,0,0,0,0
AFC Wimbledon,Portsmouth,1,0,9,22,0,0,0,0,0
Bolton,Rochdale,1,3,14,14,0,0,0,0,0
Doncaster,Bristol Rvs,2,0,26,9,1,0,0,0,0
Fleetwood Town,Burton,4,1,14,16,1,1,0,0,0
Gillingham,Peterboro,1,2,14,10,0,1,0,0,0
Milton Keynes Dons,Coventry,0,0,5,18,0,0,0,0,0
Rotherham,Oxford,1,2,8,11,1,1,0,0,0
Wycombe,Sunderland,1,0,14,7,1,0,0,0,0
Lincoln,Shrewsbury,0,0,6,12,0,0,0,0,0
Tranmere,Southend,1,1,9,14,0,1,0,0,0
Coventry,Tranmere,0,1,19,3,0,0,0,0,0
Blackpool,Rotherham,1,2,12,6,0,0,0,0,0
Bristol Rvs,Milton Keynes Dons,1,0,17,5,0,0,0,0,0
Oxford,Doncaster,3,0,20,7,1,0,0,0,0
Peterboro,Lincoln,2,0,14,11,0,0,0,0,0
Portsmouth,Gillingham,0,0,12,6,0,0,0,0,0
Rochdale,Accrington,2,1,9,28,1,0,0,0,0
Southend,AFC Wimbledon,1,4,15,21,1,2,0,0,0
Bolton,Blackpool,0,0,14,12,0,0,0,0,0
Accrington,Oxford,2,2,13,10,0,1,0,0,0
AFC Wimbledon,Rochdale,3,2,14,15,3,0,0,0,0
Doncaster,Portsmouth,1,2,26,7,0,0,0,0,0
Fleetwood Town,Ipswich,0,1,6,7,0,0,0,0,0
Gillingham,Southend,3,1,18,11,1,0,0,0,0
Lincoln,Sunderland,2,0,11,13,1,0,0,0,0
Milton Keynes Dons,Burton,0,3,7,21,0,1,0,0,0
Rotherham,Coventry,4,0,18,13,2,0,0,0,0
Tranmere,Shrewsbury,0,1,12,22,0,1,0,0,0
Wycombe,Peterboro,3,3,18,20,0,2,0,0,0
Bristol Rvs,Rotherham,1,0,12,7,0,0,0,0,0
Coventry,Doncaster,1,1,22,10,0,1,0,0,0
Ipswich,Tranmere,4,1,14,16,1,1,0,0,0
Oxford,Gillingham,3,0,17,4,3,0,0,0,0
Peterboro,AFC Wimbledon,3,2,25,12,2,0,0,0,0
Portsmouth,Bolton,1,0,10,10,0,0,0,0,0
Rochdale,Wycombe,0,3,10,6,0,2,0,0,0
Shrewsbury,Fleetwood Town,0,3,10,9,0,1,0,0,0
Southend,Accrington,0,1,6,10,0,0,0,0,0
Sunderland,Milton Keynes Dons,2,1,18,10,2,0,0,0,0
Blackpool,Lincoln,2,1,8,11,2,1,0,0,0
Accrington,Blackpool,1,1,11,16,1,0,0,0,0
AFC Wimbledon,Bristol Rvs,1,3,11,10,1,1,0,0,0
Bolton,Sunderland,1,1,7,20,0,0,0,0,0
Doncaster,Peterboro,2,0,23,12,2,0,0,0,0
Fleetwood Town,Rochdale,2,1,23,5,1,1,0,0,0
Gillingham,Ipswich,0,1,12,9,0,1,0,0,0
Lincoln,Oxford,0,6,9,13,0,2,0,0,0
Milton Keynes Dons,Southend,0,1,19,11,0,1,0,0,0
Rotherham,Shrewsbury,0,0,14,6,0,0,0,0,0
Tranmere,Burton,2,1,12,13,0,0,0,0,0
Wycombe,Portsmouth,1,0,7,11,0,0,0,0,0
Bristol Rvs,Gillingham,1,1,14,13,1,0,0,0,0
Coventry,AFC Wimbledon,2,1,10,5,1,1,0,0,0
Doncaster,Blackpool,0,1,14,9,0,0,0,0,0
Milton Keynes Dons,Ipswich,0,1,12,12,0,1,0,0,0
Portsmouth,Burton,2,2,28,4,1,2,0,0,0
Rochdale,Lincoln,1,1,12,13,1,0,0,0,0
Shrewsbury,Southend,4,3,16,11,2,1,0,0,0
Sunderland,Rotherham,1,1,8,12,1,0,0,0,0
Tranmere,Peterboro,2,2,20,12,0,0,0,0,0
Wycombe,Accrington,1,1,18,14,0,1,0,0,0
Bolton,Oxford,0,0,15,19,0,0,0,0,0
Accrington,Sunderland,1,3,10,11,1,3,0,0,0
AFC Wimbledon,Shrewsbury,1,1,15,13,1,0,0,0,0
Blackpool,Milton Keynes Dons,0,3,18,11,0,1,0,0,0
Burton,Coventry,0,0,9,13,0,0,0,0,0
Gillingham,Wycombe,2,0,4,13,0,0,0,0,0
Ipswich,Doncaster,0,0,10,14,0,0,0,0,0
Lincoln,Bristol Rvs,0,1,10,16,0,0,0,0,0
Oxford,Tranmere,3,0,6,10,1,0,0,0,0
Peterboro,Rochdale,6,0,14,9,3,0,0,0,0
Rotherham,Bolton,6,1,24,6,3,1,0,0,0
Southend,Fleetwood Town,3,3,11,15,1,2,0,0,0
Milton Keynes Dons,AFC Wimbledon,2,1,9,12,2,0,0,0,0
Doncaster,Rotherham,2,1,14,8,0,1,0,0,0
Bristol Rvs,Accrington,3,3,10,19,2,2,0,0,0
Coventry,Blackpool,3,2,17,5,2,2,0,0,0
Fleetwood Town,Oxford,2,1,13,5,1,1,0,0,0
Tranmere,Gillingham,2,2,16,16,0,2,0,0,0
Wycombe,Lincoln,3,1,24,10,2,0,0,0,0
Accrington,Milton Keynes Dons,2,1,19,9,0,1,0,0,0
AFC Wimbledon,Wycombe,0,0,11,14,0,0,0,0,0
Blackpool,Portsmouth,1,1,14,10,0,1,0,0,0
Burton,Bristol Rvs,2,0,10,21,0,0,0,0,0
Gillingham,Bolton,5,0,30,4,2,0,0,0,0
Ipswich,Shrewsbury,3,0,10,11,2,0,0,0,0
Lincoln,Fleetwood Town,2,0,12,14,2,0,0,0,0
Oxford,Coventry,3,3,18,9,0,1,0,0,0
Peterboro,Sunderland,3,0,10,8,1,0,0,0,0
Rotherham,Tranmere,1,1,11,12,0,0,0,0,0
Southend,Rochdale,0,3,9,12,0,2,0,0,0
Doncaster,Lincoln,2,1,15,16,1,0,0,0,0
Bolton,Ipswich,0,5,3,29,0,1,0,0,0
Bristol Rvs,Oxford,3,1,10,11,2,1,0,0,0
Coventry,Gillingham,1,0,12,9,1,0,0,0,0
Fleetwood Town,Accrington,2,0,15,7,1,0,0,0,0
Milton Keynes Dons,Peterboro,0,4,12,20,0,3,0,0,0
Rochdale,Blackpool,0,0,5,10,0,0,0,0,0
Shrewsbury,Burton,0,0,12,14,0,0,0,0,0
Sunderland,AFC Wimbledon,3,1,16,6,1,1,0,0,0
Wycombe,Southend,4,3,21,12,1,2,0,0,0
Accrington,Shrewsbury,2,3,18,14,0,0,0,0,0
Bristol Rvs,Tranmere,2,0,18,8,1,0,0,0,0
Fleetwood Town,Wycombe,1,1,13,13,0,0,0,0,0
Gillingham,Blackpool,2,2,13,12,2,2,0,0,0
Ipswich,AFC Wimbledon,2,1,14,4,0,1,0,0,0
Milton Keynes Dons,Lincoln,2,1,12,26,2,1,0,0,0
Oxford,Burton,2,4,14,18,0,1,0,0,0
Portsmouth,Coventry,3,3,12,10,2,1,0,0,0
Rochdale,Sunderland,1,2,10,10,1,1,0,0,0
Southend,Peterboro,0,2,11,15,0,0,0,0,0
Sunderland,Portsmouth,2,1,5,6,2,1,0,0,0
AFC Wimbledon,Accrington,1,1,13,11,1,0,0,0,0
Blackpool,Oxford,2,1,4,23,2,1,0,0,0
Burton,Rotherham,0,1,17,15,0,1,0,0,0
Coventry,Bristol Rvs,2,0,10,7,1,0,0,0,0
Doncaster,Fleetwood Town,3,2,17,15,2,1,0,0,0
Lincoln,Southend,4,0,14,10,2,0,0,0,0
